Tiempo[seg];Tensión en el capacitor [V]
0.029829829829829832;11.854185992978755
0.029929929929929933;11.85751795252393
0.03003003003003003;11.860773774291708
0.03013013013013013;11.863955198087467
0.03023023023023023;11.867063923960727
0.03033033033033033;11.870101613113599
0.030430430430430432;11.873069888788482
0.030530530530530533;11.875970337135465
0.030630630630630633;11.878804508059917
0.03073073073073073;11.881573916050707
0.03083083083083083;11.884280040989495
0.030930930930930932;11.886924328941536
0.031031031031031032;11.889508192928407
0.031131131131131133;11.892033013683081
0.031231231231231234;11.894500140387743
0.031331331331331334;11.896910891394757
0.031431431431431435;11.899266554931145
0.031531531531531536;11.901568389786972
0.031631631631631636;11.903817625988005
0.03173173173173173;11.906015465452999
0.03183183183183183;11.908163082635967
0.03193193193193193;11.91026162515376
0.03203203203203203;11.912312214399325
0.03213213213213213;11.914315946140938
0.03223223223223223;11.916273891107748
0.032332332332332334;11.91818709556194
0.032432432432432434;11.920056581857818
0.032532532532532535;11.921883348988125
0.032632632632632635;11.923668373117872
0.032732732732732736;11.925412608105963
0.03283283283283284;11.927116986014912
0.03293293293293294;11.928782417608904
0.03303303303303304;11.93040979284048
0.03313313313313313;11.931999981326095
0.03323323323323323;11.933553832810816
0.03333333333333333;11.935072177622395
0.033433433433433433;11.936555827114981
0.033533533533533534;11.938005574102656
0.033633633633633635;11.939422193283116
0.033733733733733735;11.940806441651628
0.033833833833833836;11.942159058905554
0.03393393393393394;11.943480767839612
0.03403403403403404;11.944772274732117
0.03413413413413414;11.946034269722395
0.03423423423423424;11.947267427179574
0.03433433433433434;11.948472406062937
0.03443443443443443;11.949649850274053
0.03453453453453453;11.950800389000854
0.034634634634634634;11.951924637053866
0.034734734734734735;11.953023195194719
0.034834834834834835;11.954096650457199
0.034934934934934936;11.955145576460923
0.035035035035035036;11.956170533717874
0.03513513513513514;11.95717206993191
0.03523523523523524;11.95815072029145
0.03533533533533534;11.95910700775545
0.03543543543543544;11.960041443332868
0.03553553553553554;11.960954526355717
0.03563563563563564;11.961846744745904
0.03573573573573574;11.96271857527595
0.035835835835835834;11.963570483823768
0.035935935935935935;11.964402925621608
0.036036036036036036;11.965216345499327
0.036136136136136136;11.966011178122082
0.03623623623623624;11.966787848222603
0.03633633633633634;11.967546770828163
0.03643643643643644;11.968288351482347
0.03653653653653654;11.969012986461765
0.03663663663663664;11.969721062987809
0.03673673673673674;11.970412959433572
0.03683683683683684;11.971089045526034
0.03693693693693694;11.971749682543644
0.03703703703703704;11.97239522350936
0.037137137137137136;11.973026013379302
0.037237237237237236;11.973642389227084
0.03733733733733734;11.974244680423938
0.03743743743743744;11.974833208814713
0.03753753753753754;11.97540828888986
0.03763763763763764;11.975970227953486
0.03773773773773774;11.976519326287578
0.03783783783783784;11.977055877312441
0.03793793793793794;11.977580167743518
0.03803803803803804;11.97809247774458
0.03813813813813814;11.978593081077447
0.03823823823823824;11.979082245248277
0.03833833833833834;11.979560231650515
0.038438438438438444;11.980027295704563
0.03853853853853854;11.980483686994278
0.03863863863863864;11.980929649400343
0.03873873873873874;11.981365421230576
0.03883883883883884;11.981791235347286
0.03893893893893894;11.982207319291707
0.03903903903903904;11.982613895405581
0.03913913913913914;11.983011180949974
0.03923923923923924;11.983399388221374
0.03933933933933934;11.983778724665136
0.03943943943943944;11.98414939298633
0.039539539539539544;11.98451159125807
0.039639639639639644;11.984865513027342
0.039739739739739745;11.985211347418444
0.03983983983983984;11.985549279234037
0.03993993993993994;11.985879489053907
0.04004004004004004;11.986202153331455
0.04014014014014014;11.986517444487987
0.04024024024024024;11.986825531004854
